smiles,group,sub_smi
CCN(CC)C(=S)SSC(=S)N(CC)CC,valid,*N(*)C(=S)SSC(=S)N(*)*
CCN(CC)C(=S)SSC(=S)N(CC)CC,valid,*CC
CCN(CC)C(=S)SSC(=S)N(CC)CC,valid,*CC
CCN(CC)C(=S)SSC(=S)N(CC)CC,valid,*CC
C1CCCCC1,training,C1CCCCC1
ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,training,ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl
Cc1cc(Cl)ccc1N=CN(C)C,training,Cc1cc(Cl)ccc1N=CN(C)C
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O,training,CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O
CCCCCCCCO,training,CCCCCCCCO
CCSCC,training,*CC
CCSCC,training,*S*
CCSCC,training,*CC
ClCCCl,valid,ClCCCl
CCC(C)(C)Cl,training,CCC(C)(C)Cl
ClCCBr,training,ClCCBr
Nc1ccc([N+](=O)[O-])cc1,training,Nc1ccc([N+](=O)[O-])cc1
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,training,*CO
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,training,*C1OC(*)C(O)C(O)C1O
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,training,*O*
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,training,*C1OC(O)C(O)C(O)C1*
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,training,*CO
CCN1C(=O)c2cccnc2N(CC)c2ncccc21,training,*N1c2ncccc2C(=O)N(CC)c2cccnc21
CCN1C(=O)c2cccnc2N(CC)c2ncccc21,training,*CC
Clc1ccccc1,training,Clc1ccccc1
C=CCCCCCCC,training,C=CCCCCCCC
Brc1ccc(I)cc1,training,Brc1ccc(I)cc1
CCC(C)(O)CC,training,CCC(C)(O)CC
CCCCCc1ccccc1,training,*CCCCC
CCCCCc1ccccc1,training,*c1ccccc1
NC(=O)NC1NC(=O)NC1=O,training,*C(N)=O
NC(=O)NC1NC(=O)NC1=O,training,*N*
NC(=O)NC1NC(=O)NC1=O,training,*C1NC(=O)NC1=O
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,training,*C(*)=O
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,training,*O*
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,training,*CC(O)CO
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,training,*c1ccccc1*
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,training,*N*
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,training,*c1ccnc2cc(Cl)ccc12
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,training,*c1ccc(Cl)cc1
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,training,*C(*)C(Cl)Cl
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,training,*c1ccc(Cl)cc1
CC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,training,*C(C)=O
CC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,training,*O*
CC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,training,*C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
Clc1cccc2ccccc12,test,Clc1cccc2ccccc12
CCN1c2ccccc2C(=O)N(C)c2ccccc21,valid,*CC
CCN1c2ccccc2C(=O)N(C)c2ccccc21,valid,*N1c2ccccc2C(=O)N(C)c2ccccc21
CCCCC(C)O,training,CCCCC(C)O
CCCC1CCCC1,test,*CCC
CCCC1CCCC1,test,*C1CCCC1
CCOC(=O)c1cncn1C(C)c1ccccc1,training,*CC
CCOC(=O)c1cncn1C(C)c1ccccc1,training,*O*
CCOC(=O)c1cncn1C(C)c1ccccc1,training,*C(*)=O
CCOC(=O)c1cncn1C(C)c1ccccc1,training,*n1cncc1*
CCOC(=O)c1cncn1C(C)c1ccccc1,training,*C(*)C
CCOC(=O)c1cncn1C(C)c1ccccc1,training,*c1ccccc1
Oc1ccc(Cl)c(Cl)c1,training,Oc1ccc(Cl)c(Cl)c1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*C1C(C=C(Cl)Cl)C1(C)C
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*C(*)=O
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*O*
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*C(*)C#N
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*c1cccc(*)c1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*O*
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*c1ccccc1
c1ccc2ocnc2c1,valid,c1ccc2ocnc2c1
CCCCCO,training,CCCCCO
CCN(CC)c1ccccc1,training,*CC
CCN(CC)c1ccccc1,training,*N(*)*
CCN(CC)c1ccccc1,training,*CC
CCN(CC)c1ccccc1,training,*c1ccccc1
Fc1cccc(F)c1,test,Fc1cccc(F)c1
N#CCCCl,training,N#CCCCl
CC(C)(C)Cc1ccccc1,test,*CC(C)(C)C
CC(C)(C)Cc1ccccc1,test,*c1ccccc1
Clc1ccccc1I,training,Clc1ccccc1I
c1ccc2[nH]nnc2c1,training,c1ccc2[nH]nnc2c1
CNC(=O)Oc1cccc2c1OC(C)(C)C2,training,*NC
CNC(=O)Oc1cccc2c1OC(C)(C)C2,training,*C(*)=O
CNC(=O)Oc1cccc2c1OC(C)(C)C2,training,*O*
CNC(=O)Oc1cccc2c1OC(C)(C)C2,training,*c1cccc2c1OC(C)(C)C2
Cc1cccc(C)c1O,training,Cc1cccc(C)c1O
CC(C)C(C)O,training,CC(C)C(C)O
OC(c1ccccc1)c1ccccc1,training,*c1ccccc1
OC(c1ccccc1)c1ccccc1,training,*C(*)O
OC(c1ccccc1)c1ccccc1,training,*c1ccccc1
CCCCCCCCCC(=O)OC,training,*C(=O)CCCCCCCCC
CCCCCCCCCC(=O)OC,training,*OC
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,training,*OP(=S)(OC)OC
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,training,*c1ccc([N+](=O)[O-])cc1Cl
CC(C)CBr,training,CC(C)CBr
CCI,test,CCI
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,training,*c1nc(*)c(C)c(C)n1
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,training,*N(C)C
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,training,*O*
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,training,*C(*)=O
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,training,*N(C)C
CCCCCCBr,training,CCCCCCBr
CCCC(C)C,training,CCCC(C)C
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,training,*c1c(F)c(F)c(C)c(F)c1F
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,training,*C*
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,training,*O*
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,training,*C(*)=O
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,training,*=CC1C(*)C1(C)C
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,training,*=C(Cl)C(F)(F)F
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,training,*CC
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,training,*c1cccc(C)c1*
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,training,*N(*)*
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,training,*C(=O)CCl
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,training,*CC(*)C
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,training,*OC
O=[N+]([O-])c1ccc(C=NO)o1,valid,O=[N+]([O-])c1ccc(C=NO)o1
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*C(=O)C(*)C(C)C
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*N*
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*c1ccc(*)c(Cl)c1
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*C(F)(F)F
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*O*
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*C(*)C#N
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*c1cccc(*)c1
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*O*
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*c1ccccc1
Nc1nc[nH]n1,training,Nc1nc[nH]n1
BrC(Br)Br,training,BrC(Br)Br
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,training,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,test,*CC
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,test,*OP(=S)(O*)SC*
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,test,*CC
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,test,*n1c(=O)oc2cc(Cl)ccc21
OCc1ccccc1,training,*CO
OCc1ccccc1,training,*c1ccccc1
O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21,training,O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21
Oc1ccc(Br)cc1,training,Oc1ccc(Br)cc1
CC(C)Br,training,CC(C)Br
CC(C)CC(C)(C)C,training,CC(C)CC(C)(C)C
O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,training,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,training,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21
CCC,training,CCC
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],training,*c1cc(N)[n+]([O-])c(N)n1
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],training,*N1CCCCC1
Nc1cccc2nc3ccccc3cc12,training,Nc1cccc2nc3ccccc3cc12
c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,test,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,training,*C(*)(O)C(Cl)(Cl)Cl
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,training,*c1ccc(Cl)cc1
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,training,*c1ccc(Cl)cc1
c1cc2c3c(cccc3c1)CC2,training,c1cc2c3c(cccc3c1)CC2
Brc1ccc(Br)cc1,training,Brc1ccc(Br)cc1
Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O,training,*n1oc(=O)n(C)c1=O
Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O,training,*c1ccc(Cl)c(Cl)c1
Oc1ccc(-c2ccccc2)cc1,training,*c1ccc(O)cc1
Oc1ccc(-c2ccccc2)cc1,training,*c1ccccc1
CC1=C(C(=O)Nc2ccccc2)CCCO1,training,*C(=O)C1=C(C)OCCC1
CC1=C(C(=O)Nc2ccccc2)CCCO1,training,*N*
CC1=C(C(=O)Nc2ccccc2)CCCO1,training,*c1ccccc1
C=COCC,training,*OC=C
C=COCC,training,*CC
C#CCC,training,C#CCC
COc1ncnc2nccnc12,training,*OC
COc1ncnc2nccnc12,training,*c1ncnc2nccnc12
CCCCC(C)(O)CC,training,CCCCC(C)(O)CC
Clc1ccc(Cl)cc1,training,Clc1ccc(Cl)cc1
CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,*C(C)=O
CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,*OC*
CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,*N1C(=O)NC(*)(*)C1=O
CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,*c1ccccc1
CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,*c1ccccc1
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,training,*C(CO)CS(=O)CSC
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,training,*N*
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,training,*C(=O)C=*
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,training,*=Cc1c(C)[nH]c(=O)[nH]c1=O
Cc1c[nH]c2ccccc12,training,Cc1c[nH]c2ccccc12
COc1ncc2nccnc2n1,training,*OC
COc1ncc2nccnc2n1,training,*c1ncc2nccnc2n1
CNC(=O)Oc1ccccc1C1OCCO1,training,*NC
CNC(=O)Oc1ccccc1C1OCCO1,training,*C(*)=O
CNC(=O)Oc1ccccc1C1OCCO1,training,*O*
CNC(=O)Oc1ccccc1C1OCCO1,training,*c1ccccc1*
CNC(=O)Oc1ccccc1C1OCCO1,training,*C1OCCO1
CC(C)CNC(=O)N1CCNC1=O,training,*CC(C)C
CC(C)CNC(=O)N1CCNC1=O,training,*N*
CC(C)CNC(=O)N1CCNC1=O,training,*C(*)=O
CC(C)CNC(=O)N1CCNC1=O,training,*N1CCNC1=O
CC#N,training,CC#N
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,training,*CC
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,training,*O*
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,training,*C(*)=O
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,training,*N*
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,training,*CC*
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,training,*O*
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,training,*c1ccc(*)cc1
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,training,*O*
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,training,*c1ccccc1
CC(=O)N(c1onc(C)c1C)S(=O)c1ccc(N)cc1,training,*C(C)=O
CC(=O)N(c1onc(C)c1C)S(=O)c1ccc(N)cc1,training,*N(*)S(=O)c1ccc(N)cc1
CC(=O)N(c1onc(C)c1C)S(=O)c1ccc(N)cc1,training,*c1onc(C)c1C
ClCC(Cl)(Cl)Cl,test,ClCC(Cl)(Cl)Cl
CCCCO,training,CCCCO
CC1CCCCC1NC(=O)Nc1ccccc1,training,*C1CCCCC1C
CC1CCCCC1NC(=O)Nc1ccccc1,training,*N*
CC1CCCCC1NC(=O)Nc1ccccc1,training,*C(*)=O
CC1CCCCC1NC(=O)Nc1ccccc1,training,*N*
CC1CCCCC1NC(=O)Nc1ccccc1,training,*c1ccccc1
Clc1cc(Cl)cc(Cl)c1,training,Clc1cc(Cl)cc(Cl)c1
O=Cc1ccco1,test,O=Cc1ccco1
CC(C)CCO,valid,CC(C)CCO
O=Cc1ccc2c(c1)OCO2,training,O=Cc1ccc2c(c1)OCO2
C=C(C)C,training,C=C(C)C
O=Cc1ccccc1,training,O=Cc1ccccc1
C=C(C)C(=C)C,training,C=C(C)C(=C)C
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,training,*CC
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,training,*O*
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,training,*C(=O)CC*
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,training,*N(*)SN(*)C
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,training,*C(*)=O
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,training,*O*
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,training,*c1cccc2c1OC(C)(C)C2
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,training,*C(C)C
CN1C(=O)c2cccnc2Oc2ccccc21,training,CN1C(=O)c2cccnc2Oc2ccccc21
c1ccc2c(c1)Cc1ccccc1-2,training,c1ccc2c(c1)Cc1ccccc1-2
CC1CCCCC1,training,CC1CCCCC1
N=C(N)NS(=O)(=O)c1ccc(N)cc1,training,*NC(=N)N
N=C(N)NS(=O)(=O)c1ccc(N)cc1,training,*S(=O)(=O)c1ccc(N)cc1
COC(=O)c1ccc(O)cc1,test,*OC
COC(=O)c1ccc(O)cc1,test,*C(*)=O
COC(=O)c1ccc(O)cc1,test,*c1ccc(O)cc1
CC1CCCO1,training,CC1CCCO1
CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O,valid,CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O
OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,training,*CO
OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,training,*c1ccccc1*
OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,training,*O*
OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,training,*C1OC(*)C(O)C(O)C1O
OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,training,*CO
CCCI,test,CCCI
CCNc1nc(NC(C)C)nc(SC)n1,training,*CC
CCNc1nc(NC(C)C)nc(SC)n1,training,*N*
CCNc1nc(NC(C)C)nc(SC)n1,training,*c1nc(*)nc(*)n1
CCNc1nc(NC(C)C)nc(SC)n1,training,*N*
CCNc1nc(NC(C)C)nc(SC)n1,training,*C(C)C
CCNc1nc(NC(C)C)nc(SC)n1,training,*SC
CCCO,training,CCCO
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,training,*C(C)=O
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,training,*C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
CCCC(C)O,training,CCCC(C)O
O=C(c1ccccc1)C(O)c1ccccc1,training,*c1ccccc1
O=C(c1ccccc1)C(O)c1ccccc1,training,*C(=O)C(*)O
O=C(c1ccccc1)C(O)c1ccccc1,training,*c1ccccc1
Cc1ccc(O)c(C)c1,training,Cc1ccc(O)c(C)c1
O=[N+]([O-])c1cccc(Cl)c1,training,O=[N+]([O-])c1cccc(Cl)c1
Cc1c(N)c(=O)n(-c2ccccc2)n1C,training,*n1c(=O)c(N)c(C)n1C
Cc1c(N)c(=O)n(-c2ccccc2)n1C,training,*c1ccccc1
Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,training,*c1ccc(Cl)cc1Cl
Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,training,*c1cc(Cl)ccc1Cl
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,training,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl
CCNc1nc(NC(C)(C)C)nc(SC)n1,test,*CC
CCNc1nc(NC(C)(C)C)nc(SC)n1,test,*N*
CCNc1nc(NC(C)(C)C)nc(SC)n1,test,*c1nc(*)nc(*)n1
CCNc1nc(NC(C)(C)C)nc(SC)n1,test,*N*
CCNc1nc(NC(C)(C)C)nc(SC)n1,test,*C(C)(C)C
CCNc1nc(NC(C)(C)C)nc(SC)n1,test,*SC
CCC(C)CCO,training,CCC(C)CCO
Cc1ncc2nccnc2n1,valid,Cc1ncc2nccnc2n1
C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,training,C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C
CCCCI,training,CCCCI
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,training,*C1CC(O)C(O)C(C)O1
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,training,*O*
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,training,*C1CC(O)C(*)C(C)O1
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,training,*O*
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,training,*C1CC(O)C(*)C(C)O1
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,training,*O*
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,training,*C1CCC2(C)C(CCC3C2CC(O)C2(C)C(C4=CC(=O)OC4)CCC32O)C1
FC(F)(F)c1ccccc1,training,*C(F)(F)F
FC(F)(F)c1ccccc1,training,*c1ccccc1
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,test,*CCCCCC
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,test,*O*
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,test,*C(*)=O
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,test,*c1ccccc1*
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,test,*C(*)=O
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,test,*O*
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,test,*CCCCCC
c1ccc2c(c1)sc1ccccc12,training,c1ccc2c(c1)sc1ccccc12
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,training,*c1ccc(Cl)cc1Cl
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,training,*c1ccc(Cl)c(Cl)c1Cl
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,training,*c1ccc(Cl)c(Cl)c1Cl
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,training,*c1ccc(Cl)c(Cl)c1Cl
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,training,*c1c(O)c2ccccc2oc1=O
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,training,*C(*)CC(C)=O
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,training,*c1ccccc1
OC(c1ccccc1)C(O)c1ccccc1,training,*c1ccccc1
OC(c1ccccc1)C(O)c1ccccc1,training,*C(O)C(*)O
OC(c1ccccc1)C(O)c1ccccc1,training,*c1ccccc1
COC(=O)c1ccccc1C(=O)OC,training,*OC
COC(=O)c1ccccc1C(=O)OC,training,*C(*)=O
COC(=O)c1ccccc1C(=O)OC,training,*c1ccccc1*
COC(=O)c1ccccc1C(=O)OC,training,*C(*)=O
COC(=O)c1ccccc1C(=O)OC,training,*OC
CCCCCCCC(=O)OCC,training,*O*
CCCCCCCC(=O)OCC,training,*CC
CCCCCCCC(=O)OCC,training,*C(=O)CCCCCCC
CCSSCC,valid,*CC
CCSSCC,valid,*SS*
CCSSCC,valid,*CC
CCOCCOCC,training,*CC
CCOCCOCC,training,*O*
CCOCCOCC,training,*CC*
CCOCCOCC,training,*O*
CCOCCOCC,training,*CC
Clc1cc(Cl)c(Cl)cc1Cl,training,Clc1cc(Cl)c(Cl)cc1Cl
Nc1ccc(-c2ccc(N)cc2)cc1,valid,*c1ccc(N)cc1
Nc1ccc(-c2ccc(N)cc2)cc1,valid,*c1ccc(N)cc1
C=CCCCCC,training,C=CCCCCC
CCCCc1c(C)nc(NCC)[nH]c1=O,training,*CCCC
CCCCc1c(C)nc(NCC)[nH]c1=O,training,*c1nc(C)c(*)c(=O)[nH]1
CCCCc1c(C)nc(NCC)[nH]c1=O,training,*N*
CCCCc1c(C)nc(NCC)[nH]c1=O,training,*CC
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,training,*C(C)CCC
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,training,*C1(*)C(=O)NC(=O)NC1=O
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,training,*CC
Nc1ccccc1Cl,training,Nc1ccccc1Cl
COc1cccc(Cl)c1,test,*OC
COc1cccc(Cl)c1,test,*c1cccc(Cl)c1
CCCCN(CC)C(=O)SCCC,valid,*CCCC
CCCCN(CC)C(=O)SCCC,valid,*N(*)*
CCCCN(CC)C(=O)SCCC,valid,*CC
CCCCN(CC)C(=O)SCCC,valid,*C(=O)S*
CCCCN(CC)C(=O)SCCC,valid,*CCC
CCCCOC=O,training,*CCCC
CCCCOC=O,training,*OC=O
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,training,*C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,training,*C(=O)CO
ClC(Cl)Br,training,ClC(Cl)Br
CC12CC(=O)C3C(CCC4=CC(=O)CCC43C)C1CCC2=O,training,CC12CC(=O)C3C(CCC4=CC(=O)CCC43C)C1CCC2=O
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,training,*c1ccccc1
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,training,*c1ccccc1
